slope_pct,raw_speed_kmh,current_speed_kmh,walk_bike_speed_kmh,hybrid_routing_speed_kmh
-13.2,76.809,24,3.12915,9.56402
-13.18,76.7468,24,3.13135,9.61044
-13.16,76.6845,24,3.13354,9.65693
-13.14,76.6222,24,3.13573,9.70348
-13.12,76.5598,24,3.13793,9.7501
-13.1,76.4974,24,3.14013,9.79679
-13.08,76.435,24,3.14232,9.84354
-13.06,76.3724,24,3.14453,9.89035
-13.04,76.3099,24,3.14673,9.93723
-13.02,76.2473,24,3.14893,9.98417
-13,76.1846,24,3.15114,10.0312
-12.98,76.1219,24,3.15334,10.0782
-12.96,76.0592,24,3.15555,10.1253
-12.94,75.9964,24,3.15776,10.1725
-12.92,75.9335,24,3.15997,10.2197
-12.9,75.8706,24,3.16218,10.267
-12.88,75.8076,24,3.1644,10.3144
-12.86,75.7446,24,3.16661,10.3618
-12.84,75.6816,24,3.16883,10.4092
-12.82,75.6184,24,3.17105,10.4567
-12.8,75.5553,24,3.17327,10.5043
-12.78,75.4921,24,3.17549,10.5519
-12.76,75.4288,24,3.17772,10.5995
-12.74,75.3655,24,3.17994,10.6472
-12.72,75.3021,24,3.18217,10.695
-12.7,75.2387,24,3.1844,10.7428
-12.68,75.1752,24,3.18663,10.7906
-12.66,75.1117,24,3.18886,10.8385
-12.64,75.0481,24,3.19109,10.8864
-12.62,74.9845,24,3.19333,10.9344
-12.6,74.9208,24,3.19556,10.9824
-12.58,74.8577,24,3.1978,11.0305
-12.56,74.7938,24,3.20004,11.0786
-12.54,74.73,24,3.20228,11.1267
-12.52,74.666,24,3.20452,11.1749
-12.5,74.602,24,3.20677,11.2231
-12.48,74.538,24,3.20901,11.2713
-12.46,74.4739,24,3.21126,11.3196
-12.44,74.4098,24,3.21351,11.3679
-12.42,74.3456,24,3.21576,11.4163
-12.4,74.2813,24,3.21801,11.4647
-12.38,74.217,24,3.22026,11.5131
-12.36,74.1527,24,3.22252,11.5615
-12.34,74.0883,24,3.22477,11.61
-12.32,74.0238,24,3.22703,11.6585
-12.3,73.9593,24,3.22929,11.707
-12.28,73.8948,24,3.23155,11.7556
-12.26,73.8302,24,3.23382,11.8042
-12.24,73.7655,24,3.23608,11.8528
-12.22,73.7008,24,3.23835,11.9014
-12.2,73.636,24,3.24061,11.9501
-12.18,73.5712,24,3.24288,11.9987
-12.16,73.5063,24,3.24515,12.0474
-12.14,73.4414,24,3.24743,12.0962
-12.12,73.3764,24,3.2497,12.1449
-12.1,73.3114,24,3.25198,12.1937
-12.08,73.2463,24,3.25425,12.2424
-12.06,73.1811,24,3.25653,12.2912
-12.04,73.1159,24,3.25881,12.34
-12.02,73.0507,24,3.26109,12.3889
-12,72.9854,24,3.26338,12.4377
-11.98,72.92,24,3.26566,12.4866
-11.96,72.8546,24,3.26795,12.5354
-11.94,72.7891,24,3.27024,12.5843
-11.92,72.7235,24,3.27253,12.6332
-11.9,72.6579,24,3.27482,12.6821
-11.88,72.5923,24,3.27711,12.731
-11.86,72.5266,24,3.27941,12.7799
-11.84,72.4608,24,3.2817,12.8288
-11.82,72.395,24,3.284,12.8777
-11.8,72.3291,24,3.2863,12.9266
-11.78,72.2631,24,3.2886,12.9756
-11.76,72.1971,24,3.29091,13.0245
-11.74,72.1314,24,3.29321,13.0734
-11.72,72.065,24,3.29552,13.1224
-11.7,71.9988,24,3.29782,13.1713
-11.68,71.9326,24,3.30013,13.2203
-11.66,71.8666,24,3.30244,13.2692
-11.64,71.7999,24,3.30476,13.3181
-11.62,71.7335,24,3.30707,13.3671
-11.6,71.667,24,3.30939,13.416
-11.58,71.6004,24,3.3117,13.4649
-11.56,71.5339,24,3.31402,13.5138
-11.54,71.4672,24,3.31634,13.5627
-11.52,71.4005,24,3.31867,13.6116
-11.5,71.3337,24,3.32099,13.6605
-11.48,71.2669,24,3.32332,13.7094
-11.46,71.2,24,3.32564,13.7582
-11.44,71.133,24,3.32797,13.8071
-11.42,71.066,24,3.3303,13.8559
-11.4,70.9989,24,3.33263,13.9048
-11.38,70.9318,24,3.33497,13.9536
-11.36,70.8646,24,3.3373,14.0024
-11.34,70.7974,24,3.33964,14.0512
-11.32,70.73,24,3.34198,14.0999
-11.3,70.6627,24,3.34432,14.1487
-11.28,70.5952,24,3.34666,14.1974
-11.26,70.5277,24,3.349,14.2461
-11.24,70.4602,24,3.35135,14.2948
-11.22,70.3925,24,3.3537,14.3435
-11.2,70.3248,24,3.35604,14.3921
-11.18,70.2571,24,3.35839,14.4407
-11.16,70.1893,24,3.36075,14.4893
-11.14,70.1214,24,3.3631,14.5379
-11.12,70.0535,24,3.36545,14.5864
-11.1,69.9855,24,3.36781,14.635
-11.08,69.9174,24,3.37017,14.6834
-11.06,69.8493,24,3.37253,14.7319
-11.04,69.7811,24,3.37489,14.7803
-11.02,69.7129,24,3.37725,14.8287
-11,69.6446,24,3.37962,14.8771
-10.98,69.5762,24,3.38199,14.9254
-10.96,69.5078,24,3.38435,14.9737
-10.94,69.4393,24,3.38672,15.022
-10.92,69.3708,24,3.3891,15.0702
-10.9,69.3021,24,3.39147,15.1184
-10.88,69.2335,24,3.39384,15.1666
-10.86,69.1647,24,3.39622,15.2147
-10.84,69.0959,24,3.3986,15.2628
-10.82,69.0271,24,3.40098,15.3108
-10.8,68.9581,24,3.40336,15.3588
-10.78,68.8884,24,3.40574,15.4068
-10.76,68.8193,24,3.40813,15.4547
-10.74,68.7501,24,3.41051,15.5026
-10.72,68.6808,24,3.4129,15.5504
-10.7,68.6115,24,3.41529,15.5982
-10.68,68.5421,24,3.41768,15.6459
-10.66,68.4727,24,3.42008,15.6936
-10.64,68.4032,24,3.42247,15.7412
-10.62,68.3336,24,3.42487,15.7888
-10.6,68.2639,24,3.42727,15.8364
-10.58,68.1942,24,3.42967,15.8839
-10.56,68.1244,24,3.43207,15.9313
-10.54,68.0545,24,3.43447,15.9787
-10.52,67.9846,24,3.43688,16.026
-10.5,67.9146,24,3.43928,16.0733
-10.48,67.8445,24,3.44169,16.1205
-10.46,67.7744,24,3.4441,16.1677
-10.44,67.7042,24,3.44651,16.2148
-10.42,67.6339,24,3.44893,16.2619
-10.4,67.5636,24,3.45134,16.3089
-10.38,67.4931,24,3.45376,16.3558
-10.36,67.4226,24,3.45618,16.4027
-10.34,67.3521,24,3.4586,16.4495
-10.32,67.2815,24,3.46102,16.4963
-10.3,67.2108,24,3.46344,16.5429
-10.28,67.14,24,3.46587,16.5896
-10.26,67.0691,24,3.46829,16.6361
-10.24,66.9982,24,3.47072,16.6826
-10.22,66.9272,24,3.47315,16.729
-10.2,66.8562,24,3.47559,16.7754
-10.18,66.785,24,3.47802,16.8217
-10.16,66.7138,24,3.48045,16.8679
-10.14,66.6425,24,3.48289,16.9141
-10.12,66.5712,24,3.48533,16.9602
-10.1,66.4998,24,3.48777,17.0062
-10.08,66.4283,24,3.49021,17.0521
-10.06,66.3567,24,3.49266,17.098
-10.04,66.2851,24,3.4951,17.1437
-10.02,66.2133,24,3.49755,17.1895
-10,66.1415,24,3.5,17.2351
-9.98,66.0697,24,3.50245,17.2807
-9.96,65.9977,24,3.5049,17.3261
-9.94,65.9257,24,3.50736,17.3715
-9.92,65.8536,24,3.50981,17.4169
-9.9,65.7814,24,3.51227,17.4621
-9.88,65.7092,24,3.51473,17.5073
-9.86,65.6369,24,3.51719,17.5523
-9.84,65.5645,24,3.51965,17.5973
-9.82,65.492,24,3.52212,17.6422
-9.8,65.4195,24,3.52459,17.687
-9.78,65.3468,24,3.52705,17.7318
-9.76,65.2741,24,3.52952,17.7764
-9.74,65.2013,24,3.532,17.821
-9.72,65.1285,24,3.53447,17.8655
-9.7,65.0556,24,3.53694,17.9099
-9.68,64.9825,24,3.53942,17.9541
-9.66,64.9094,24,3.5419,17.9983
-9.64,64.8363,24,3.54438,18.0425
-9.62,64.763,24,3.54686,18.0865
-9.6,64.6897,24,3.54934,18.1304
-9.58,64.6163,24,3.55183,18.1742
-9.56,64.5428,24,3.55432,18.218
-9.54,64.4692,24,3.55681,18.2616
-9.52,64.3956,24,3.5593,18.3051
-9.5,64.3219,24,3.56179,18.3486
-9.48,64.248,24,3.56428,18.3919
-9.46,64.1742,24,3.56678,18.4351
-9.44,64.1002,24,3.56928,18.4783
-9.42,64.0261,24,3.57178,18.5213
-9.4,63.952,24,3.57428,18.5642
-9.38,63.8778,24,3.57678,18.6071
-9.36,63.8035,24,3.57928,18.6498
-9.34,63.7291,24,3.58179,18.6924
-9.32,63.6547,24,3.5843,18.7349
-9.3,63.5801,24,3.58681,18.7773
-9.28,63.5055,24,3.58932,18.8196
-9.26,63.4308,24,3.59183,18.8618
-9.24,63.356,24,3.59435,18.9039
-9.22,63.2811,24,3.59687,18.9459
-9.2,63.2061,24,3.59938,18.9877
-9.18,63.1311,24,3.60191,19.0295
-9.16,63.056,24,3.60443,19.0711
-9.14,62.9808,24,3.60695,19.1126
-9.12,62.9055,24,3.60948,19.154
-9.1,62.8301,24,3.612,19.1953
-9.08,62.7546,24,3.61453,19.2365
-9.06,62.679,24,3.61707,19.2776
-9.04,62.6034,24,3.6196,19.3185
-9.02,62.5277,24,3.62213,19.3593
-9,62.4518,24,3.62467,19.4
-8.98,62.3759,24,3.62721,19.4406
-8.96,62.2999,24,3.62975,19.481
-8.94,62.2239,24,3.63229,19.5214
-8.92,62.1477,24,3.63483,19.5616
-8.9,62.0714,24,3.63738,19.6017
-8.88,61.9951,24,3.63992,19.6416
-8.86,61.9187,24,3.64247,19.6815
-8.84,61.8421,24,3.64502,19.7212
-8.82,61.7655,24,3.64758,19.7608
-8.8,61.6888,24,3.65013,19.8002
-8.78,61.612,24,3.65269,19.8395
-8.76,61.5352,24,3.65524,19.8787
-8.74,61.4582,24,3.6578,19.9178
-8.72,61.3811,24,3.66037,19.9567
-8.7,61.304,24,3.66293,19.9955
-8.68,61.2267,24,3.66549,20.0342
-8.66,61.1494,24,3.66806,20.0727
-8.64,61.072,24,3.67063,20.1111
-8.62,60.9944,24,3.6732,20.1493
-8.6,60.9168,24,3.67577,20.1874
-8.58,60.8391,24,3.67835,20.2254
-8.56,60.7613,24,3.68092,20.2633
-8.54,60.6834,24,3.6835,20.301
-8.52,60.6055,24,3.68608,20.3385
-8.5,60.5274,24,3.68866,20.3759
-8.48,60.4492,24,3.69124,20.4132
-8.46,60.3709,24,3.69383,20.4504
-8.44,60.2926,24,3.69641,20.4873
-8.42,60.2141,24,3.699,20.5242
-8.4,60.1355,24,3.70159,20.5609
-8.38,60.0569,24,3.70418,20.5974
-8.36,59.9782,24,3.70678,20.6339
-8.34,59.8993,24,3.70937,20.6701
-8.32,59.8204,24,3.71197,20.7062
-8.3,59.7413,24,3.71457,20.7422
-8.28,59.6622,24,3.71717,20.778
-8.26,59.583,24,3.71977,20.8136
-8.24,59.5036,24,3.72238,20.8492
-8.22,59.4242,24,3.72499,20.8845
-8.2,59.3447,24,3.72759,20.9197
-8.18,59.265,24,3.7302,20.9547
-8.16,59.1853,24,3.73282,20.9896
-8.14,59.1055,24,3.73543,21.0244
-8.12,59.0256,24,3.73805,21.0589
-8.1,58.9455,24,3.74066,21.0934
-8.08,58.8646,24,3.74328,21.1276
-8.06,58.7843,24,3.7459,21.1617
-8.04,58.7039,24,3.74853,21.1956
-8.02,58.6235,24,3.75115,21.2294
-8,58.5429,24,3.75378,21.263
-7.98,58.4622,24,3.75641,21.2965
-7.96,58.3814,24,3.75904,21.3298
-7.94,58.3005,24,3.76167,21.3629
-7.92,58.2195,24,3.7643,21.3958
-7.9,58.1384,24,3.76694,21.4286
-7.88,58.0572,24,3.76958,21.4612
-7.86,57.9759,24,3.77222,21.4937
-7.84,57.8945,24,3.77486,21.526
-7.82,57.813,24,3.7775,21.5581
-7.8,57.7313,24,3.78015,21.59
-7.78,57.6496,24,3.78279,21.6218
-7.76,57.5677,24,3.78544,21.6534
-7.74,57.4858,24,3.78809,21.6848
-7.72,57.4037,24,3.79075,21.7161
-7.7,57.3215,24,3.7934,21.7472
-7.68,57.2392,24,3.79606,21.7781
-7.66,57.1568,24,3.79872,21.8088
-7.64,57.0743,24,3.80138,21.8393
-7.62,56.9917,24,3.80404,21.8697
-7.6,56.909,24,3.8067,21.8999
-7.58,56.8261,24,3.80937,21.9299
-7.56,56.7432,24,3.81203,21.9597
-7.54,56.6601,24,3.8147,21.9894
-7.52,56.5769,24,3.81737,22.0189
-7.5,56.4936,24,3.82005,22.0481
-7.48,56.4102,24,3.82272,22.0772
-7.46,56.3267,24,3.8254,22.1062
-7.44,56.243,24,3.82808,22.1349
-7.42,56.1593,24,3.83076,22.1634
-7.4,56.0754,24,3.83344,22.1918
-7.38,55.9914,24,3.83613,22.22
-7.36,55.9073,24,3.83881,22.2479
-7.34,55.8231,24,3.8415,22.2757
-7.32,55.7387,24,3.84419,22.3033
-7.3,55.6543,24,3.84688,22.3307
-7.28,55.5697,24,3.84958,22.3579
-7.26,55.485,24,3.85227,22.385
-7.24,55.4002,24,3.85497,22.4118
-7.22,55.3152,24,3.85767,22.4384
-7.2,55.2302,24,3.86037,22.4649
-7.18,55.145,24,3.86307,22.4911
-7.16,55.0597,24,3.86578,22.5172
-7.14,54.9743,24,3.86849,22.543
-7.12,54.8887,24,3.87119,22.5687
-7.1,54.803,24,3.8739,22.5941
-7.08,54.7173,24,3.87662,22.6194
-7.06,54.6313,24,3.87933,22.6444
-7.04,54.5453,24,3.88205,22.6693
-7.02,54.4591,24,3.88477,22.6939
-7,54.3728,24,3.88749,22.7184
-6.98,54.2864,24,3.89021,22.7426
-6.96,54.1999,24,3.89293,22.7666
-6.94,54.1132,24,3.89566,22.7905
-6.92,54.0264,24,3.89839,22.8141
-6.9,53.9394,24,3.90112,22.8375
-6.88,53.8524,24,3.90385,22.8607
-6.86,53.7652,24,3.90658,22.8837
-6.84,53.6779,24,3.90932,22.9065
-6.82,53.5904,24,3.91206,22.9291
-6.8,53.5028,24,3.9148,22.9514
-6.78,53.4151,24,3.91754,22.9736
-6.76,53.3273,24,3.92028,22.9955
-6.74,53.2393,24,3.92302,23.0173
-6.72,53.1512,24,3.92577,23.0388
-6.7,53.0629,24,3.92852,23.0601
-6.68,52.9745,24,3.93127,23.0811
-6.66,52.886,24,3.93402,23.102
-6.64,52.7974,24,3.93678,23.1227
-6.62,52.7086,24,3.93954,23.1431
-6.6,52.6197,24,3.94229,23.1633
-6.58,52.5306,24,3.94506,23.1833
-6.56,52.4414,24,3.94782,23.203
-6.54,52.352,24,3.95058,23.2226
-6.52,52.2626,24,3.95335,23.2419
-6.5,52.1729,24,3.95612,23.261
-6.48,52.0832,24,3.95889,23.2799
-6.46,51.9933,24,3.96166,23.2985
-6.44,51.9032,24,3.96443,23.317
-6.42,51.8131,24,3.96721,23.3352
-6.4,51.7227,24,3.96999,23.3531
-6.38,51.6323,24,3.97277,23.3709
-6.36,51.5416,24,3.97555,23.3884
-6.34,51.4509,24,3.97833,23.4057
-6.32,51.36,24,3.98112,23.4227
-6.3,51.2689,24,3.98391,23.4395
-6.28,51.1777,24,3.9867,23.4561
-6.26,51.0864,24,3.98949,23.4725
-6.24,50.9949,24,3.99228,23.4886
-6.22,50.9032,24,3.99508,23.5045
-6.2,50.8115,24,3.99787,23.5202
-6.18,50.7195,24,4.00067,23.5356
-6.16,50.6274,24,4.00348,23.5508
-6.14,50.5352,24,4.00628,23.5657
-6.12,50.4428,24,4.00908,23.5804
-6.1,50.3502,24,4.01189,23.5949
-6.08,50.2575,24,4.0147,23.6091
-6.06,50.1647,24,4.01751,23.6231
-6.04,50.0717,24,4.02033,23.6368
-6.02,49.9785,24,4.02314,23.6504
-6,49.8852,24,4.02596,23.6636
-5.98,49.7917,24,4.02878,23.6766
-5.96,49.698,24,4.0316,23.6894
-5.94,49.6042,24,4.03442,23.7019
-5.92,49.5103,24,4.03725,23.7142
-5.9,49.4162,24,4.04007,23.7262
-5.88,49.3219,24,4.0429,23.738
-5.86,49.2275,24,4.04573,23.7496
-5.84,49.1329,24,4.04857,23.7609
-5.82,49.0381,24,4.0514,23.7719
-5.8,48.9432,24,4.05424,23.7827
-5.78,48.8481,24,4.05708,23.7932
-5.76,48.7528,24,4.05992,23.8035
-5.74,48.6574,24,4.06276,23.8136
-5.72,48.5618,24,4.06561,23.8233
-5.7,48.466,24,4.06845,23.8329
-5.68,48.3701,24,4.0713,23.8421
-5.66,48.274,24,4.07415,23.8511
-5.64,48.1777,24,4.07701,23.8599
-5.62,48.0813,24,4.07986,23.8684
-5.6,47.9847,24,4.08272,23.8766
-5.58,47.8879,24,4.08558,23.8846
-5.56,47.791,24,4.08844,23.8923
-5.54,47.6938,24,4.0913,23.8998
-5.52,47.5965,24,4.09417,23.907
-5.5,47.4991,24,4.09703,23.9139
-5.48,47.4014,24,4.0999,23.9206
-5.46,47.3036,24,4.10277,23.927
-5.44,47.2056,24,4.10565,23.9332
-5.42,47.1074,24,4.10852,23.9391
-5.4,47.009,24,4.1114,23.9447
-5.38,46.9104,24,4.11428,23.95
-5.36,46.8117,24,4.11716,23.9551
-5.34,46.7128,24,4.12004,23.9599
-5.32,46.6137,24,4.12293,23.9645
-5.3,46.5144,24,4.12581,23.9687
-5.28,46.4149,24,4.1287,23.9727
-5.26,46.3153,24,4.13159,23.9765
-5.24,46.2154,24,4.13449,23.9799
-5.22,46.1154,24,4.13738,23.9831
-5.2,46.0152,24,4.14028,23.986
-5.18,45.9148,24,4.14318,23.9887
-5.16,45.8142,24,4.14608,23.9911
-5.14,45.7134,24,4.14898,23.9931
-5.12,45.6124,24,4.15189,23.995
-5.1,45.5112,24,4.15479,23.9965
-5.08,45.4098,24,4.1577,23.9978
-5.06,45.3083,24,4.16062,23.9987
-5.04,45.2065,24,4.16353,23.9994
-5.02,45.1045,24,4.16644,23.9999
-5,45.0024,24,4.16936,24
-4.98,44.9,24,4.16644,24
-4.96,44.7975,24,4.16353,24
-4.94,44.6947,24,4.16062,24
-4.92,44.5917,24,4.1577,24
-4.9,44.4886,24,4.15479,24
-4.88,44.3852,24,4.15189,24
-4.86,44.2816,24,4.14898,24
-4.84,44.1778,24,4.14608,24
-4.82,44.0738,24,4.14318,24
-4.8,43.9696,24,4.14028,24
-4.78,43.8652,24,4.13738,24
-4.76,43.7606,24,4.13449,24
-4.74,43.6547,24,4.13159,24
-4.72,43.5496,24,4.1287,24
-4.7,43.4443,24,4.12581,24
-4.68,43.3387,24,4.12293,24
-4.66,43.233,24,4.12004,24
-4.64,43.127,24,4.11716,24
-4.62,43.0208,24,4.11428,24
-4.6,42.9144,24,4.1114,24
-4.58,42.8078,24,4.10852,24
-4.56,42.7009,24,4.10565,24
-4.54,42.5938,24,4.10277,24
-4.52,42.4865,24,4.0999,24
-4.5,42.379,24,4.09703,24
-4.48,42.2712,24,4.09417,24
-4.46,42.1632,24,4.0913,24
-4.44,42.055,24,4.08844,24
-4.42,41.9465,24,4.08558,24
-4.4,41.8378,24,4.08272,24
-4.38,41.7289,24,4.07986,24
-4.36,41.6197,24,4.07701,24
-4.34,41.5103,24,4.07415,24
-4.32,41.4006,24,4.0713,24
-4.3,41.2907,24,4.06845,24
-4.28,41.1806,24,4.06561,24
-4.26,41.0702,24,4.06276,24
-4.24,40.9596,24,4.05992,24
-4.22,40.8487,24,4.05708,24
-4.2,40.7376,24,4.05424,24
-4.18,40.6263,24,4.0514,24
-4.16,40.5146,24,4.04857,24
-4.14,40.4028,24,4.04573,24
-4.12,40.2907,24,4.0429,24
-4.1,40.1783,24,4.04007,24
-4.08,40.0657,24,4.03725,24
-4.06,39.9528,24,4.03442,24
-4.04,39.8396,24,4.0316,24
-4.02,39.7262,24,4.02878,24
-4,39.6126,24,4.02596,24
-3.98,39.4986,24,4.02314,24
-3.96,39.3844,24,4.02033,24
-3.94,39.27,24,4.01751,24
-3.92,39.1553,24,4.0147,24
-3.9,39.0403,24,4.01189,24
-3.88,38.925,24,4.00908,24
-3.86,38.8095,24,4.00628,24
-3.84,38.6936,24,4.00348,24
-3.82,38.5776,24,4.00067,24
-3.8,38.4612,24,3.99787,24
-3.78,38.3446,24,3.99508,24
-3.76,38.2276,24,3.99228,24
-3.74,38.1104,24,3.98949,24
-3.72,37.993,24,3.9867,24
-3.7,37.8752,24,3.98391,24
-3.68,37.7571,24,3.98112,24
-3.66,37.6388,24,3.97833,24
-3.64,37.5202,24,3.97555,24
-3.62,37.4012,24,3.97277,24
-3.6,37.282,24,3.96999,24
-3.58,37.1625,24,3.96721,24
-3.56,37.0427,24,3.96443,24
-3.54,36.9226,24,3.96166,24
-3.52,36.8022,24,3.95889,24
-3.5,36.6815,24,3.95612,24
-3.48,36.5605,24,3.95335,24
-3.46,36.4392,24,3.95058,24
-3.44,36.3176,24,3.94782,24
-3.42,36.1957,24,3.94506,24
-3.4,36.0735,24,3.94229,24
-3.38,35.951,24,3.93954,24
-3.36,35.8281,24,3.93678,24
-3.34,35.705,24,3.93402,24
-3.32,35.5815,24,3.93127,24
-3.3,35.4577,24,3.92852,24
-3.28,35.3336,24,3.92577,24
-3.26,35.2092,24,3.92302,24
-3.24,35.0845,24,3.92028,24
-3.22,34.9594,24,3.91754,24
-3.2,34.834,24,3.9148,24
-3.18,34.7083,24,3.91206,24
-3.16,34.5823,24,3.90932,24
-3.14,34.4559,24,3.90658,24
-3.12,34.3292,24,3.90385,24
-3.1,34.2021,24,3.90112,24
-3.08,34.0748,24,3.89839,24
-3.06,33.9471,24,3.89566,24
-3.04,33.819,24,3.89293,24
-3.02,33.6906,24,3.89021,24
-3,33.5619,24,3.88749,24
-2.98,33.4329,24,3.88477,24
-2.96,33.3035,24,3.88205,24
-2.94,33.1737,24,3.87933,24
-2.92,33.0436,24,3.87662,24
-2.9,32.9132,24,3.8739,24
-2.88,32.7824,24,3.87119,24
-2.86,32.6512,24,3.86849,24
-2.84,32.5197,24,3.86578,24
-2.82,32.3879,24,3.86307,24
-2.8,32.2557,24,3.86037,24
-2.78,32.1231,24,3.85767,24
-2.76,31.9902,24,3.85497,24
-2.74,31.8569,24,3.85227,24
-2.72,31.7233,24,3.84958,24
-2.7,31.5893,24,3.84688,24
-2.68,31.4549,24,3.84419,24
-2.66,31.3202,24,3.8415,24
-2.64,31.1851,24,3.83881,24
-2.62,31.0497,24,3.83613,24
-2.6,30.9139,24,3.83344,24
-2.58,30.7777,24,3.83076,24
-2.56,30.6411,24,3.82808,24
-2.54,30.5042,24,3.8254,24
-2.52,30.3669,24,3.82272,24
-2.5,30.2293,24,3.82005,24
-2.48,30.0912,24,3.81737,24
-2.46,29.9528,24,3.8147,24
-2.44,29.8141,24,3.81203,24
-2.42,29.6749,24,3.80937,24
-2.4,29.5354,24,3.8067,24
-2.38,29.3955,24,3.80404,24
-2.36,29.2553,24,3.80138,24
-2.34,29.1146,24,3.79872,24
-2.32,28.9736,24,3.79606,24
-2.3,28.8323,24,3.7934,24
-2.28,28.6905,24,3.79075,24
-2.26,28.5484,24,3.78809,24
-2.24,28.4059,24,3.78544,24
-2.22,28.2631,24,3.78279,24
-2.2,28.1183,24,3.78015,24
-2.18,27.9746,24,3.7775,24
-2.16,27.8305,24,3.77486,24
-2.14,27.6861,24,3.77222,24
-2.12,27.5413,24,3.76958,24
-2.1,27.3961,24,3.76694,24
-2.08,27.2506,24,3.7643,24
-2.06,27.1046,24,3.76167,24
-2.04,26.9584,24,3.75904,24
-2.02,26.8117,24,3.75641,24
-2,26.6647,24,3.75378,24
-1.98,26.5173,24,3.75115,24
-1.96,26.3696,24,3.74853,24
-1.94,26.2216,24,3.7459,24
-1.92,26.0731,24,3.74328,24
-1.9,25.9244,24,3.74066,24
-1.88,25.7752,24,3.73805,24
-1.86,25.6258,24,3.73543,24
-1.84,25.476,24,3.73282,24
-1.82,25.3259,24,3.7302,24
-1.8,25.1754,24,3.72759,24
-1.78,25.0246,24,3.72499,24
-1.76,24.8735,24,3.72238,24
-1.74,24.7221,24,3.71977,24
-1.72,24.5704,24,3.71717,24
-1.7,24.4184,24,3.71457,24
-1.68,24.2661,24,3.71197,24
-1.66,24.1135,24,3.70937,24
-1.64,23.9606,23.9606,3.70678,23.9606
-1.62,23.8074,23.8074,3.70418,23.8074
-1.6,23.654,23.654,3.70159,23.654
-1.58,23.5003,23.5003,3.699,23.5003
-1.56,23.3464,23.3464,3.69641,23.3464
-1.54,23.1922,23.1922,3.69383,23.1922
-1.52,23.0378,23.0378,3.69124,23.0378
-1.5,22.8832,22.8832,3.68866,22.8832
-1.48,22.7283,22.7283,3.68608,22.7283
-1.46,22.5733,22.5733,3.6835,22.5733
-1.44,22.418,22.418,3.68092,22.418
-1.42,22.2626,22.2626,3.67835,22.2626
-1.4,22.107,22.107,3.67577,22.107
-1.38,21.9513,21.9513,3.6732,21.9513
-1.36,21.7954,21.7954,3.67063,21.7954
-1.34,21.6394,21.6394,3.66806,21.6394
-1.32,21.4833,21.4833,3.66549,21.4833
-1.3,21.3271,21.3271,3.66293,21.3271
-1.28,21.1708,21.1708,3.66037,21.1708
-1.26,21.0144,21.0144,3.6578,21.0144
-1.24,20.858,20.858,3.65524,20.858
-1.22,20.7016,20.7016,3.65269,20.7016
-1.2,20.5451,20.5451,3.65013,20.5451
-1.18,20.3886,20.3886,3.64758,20.3886
-1.16,20.2322,20.2322,3.64502,20.2322
-1.14,20.0757,20.0757,3.64247,20.0757
-1.12,19.9194,19.9194,3.63992,19.9194
-1.1,19.7631,19.7631,3.63738,19.7631
-1.08,19.6069,19.6069,3.63483,19.6069
-1.06,19.4509,19.4509,3.63229,19.4509
-1.04,19.2949,19.2949,3.62975,19.2949
-1.02,19.1392,19.1392,3.62721,19.1392
-1,18.9836,18.9836,3.62467,18.9836
-0.98,18.8282,18.8282,3.62213,18.8282
-0.96,18.6731,18.6731,3.6196,18.6731
-0.94,18.5182,18.5182,3.61707,18.5182
-0.92,18.3636,18.3636,3.61453,18.3636
-0.9,18.2093,18.2093,3.612,18.2093
-0.88,18.0554,18.0554,3.60948,18.0554
-0.86,17.9018,17.9018,3.60695,17.9018
-0.84,17.7486,17.7486,3.60443,17.7486
-0.82,17.5958,17.5958,3.60191,17.5958
-0.8,17.4434,17.4434,3.59938,17.4434
-0.78,17.2915,17.2915,3.59687,17.2915
-0.76,17.1401,17.1401,3.59435,17.1401
-0.74,16.9892,16.9892,3.59183,16.9892
-0.72,16.8388,16.8388,3.58932,16.8388
-0.7,16.689,16.689,3.58681,16.689
-0.68,16.5398,16.5398,3.5843,16.5398
-0.66,16.3913,16.3913,3.58179,16.3913
-0.64,16.2434,16.2434,3.57928,16.2434
-0.62,16.0962,16.0962,3.57678,16.0962
-0.6,15.9496,15.9496,3.57428,15.9496
-0.58,15.8039,15.8039,3.57178,15.8039
-0.56,15.6589,15.6589,3.56928,15.6589
-0.54,15.5146,15.5146,3.56678,15.5146
-0.52,15.3712,15.3712,3.56428,15.3712
-0.5,15.2287,15.2287,3.56179,15.2287
-0.48,15.087,15.087,3.5593,15.087
-0.46,14.9462,14.9462,3.55681,14.9462
-0.44,14.8063,14.8063,3.55432,14.8063
-0.42,14.6673,14.6673,3.55183,14.6673
-0.4,14.5293,14.5293,3.54934,14.5293
-0.38,14.3923,14.3923,3.54686,14.3923
-0.36,14.2563,14.2563,3.54438,14.2563
-0.34,14.1214,14.1214,3.5419,14.1214
-0.32,13.9874,13.9874,3.53942,13.9874
-0.3,13.8546,13.8546,3.53694,13.8546
-0.28,13.7228,13.7228,3.53447,13.7228
-0.26,13.5921,13.5921,3.532,13.5921
-0.24,13.4626,13.4626,3.52952,13.4626
-0.22,13.3342,13.3342,3.52705,13.3342
-0.2,13.2069,13.2069,3.52459,13.2069
-0.18,13.0808,13.0808,3.52212,13.0808
-0.16,12.9559,12.9559,3.51965,12.9559
